valuation_id,company_id,mkt_cap_per_reserve_oz_precious,mkt_cap_per_mi_oz_precious,mkt_cap_per_resource_oz_precious,mkt_cap_per_mineable_oz_precious,mkt_cap_per_reserve_oz_all,mkt_cap_per_mi_oz_all,mkt_cap_per_resource_oz_all,mkt_cap_per_mineable_oz_all,ev_per_reserve_oz_precious,ev_per_mi_oz_precious,ev_per_resource_oz_precious,ev_per_mineable_oz_precious,ev_per_reserve_oz_all,ev_per_mi_oz_all,ev_per_resource_oz_all,ev_per_mineable_oz_all,mkt_cap_per_production_oz,ev_per_production_oz,last_updated
1242,256,,,,,,,,,,,,,,,,,,,2025-03-27 02:49:28
1245,260,,,,,,,,,,,,,,,,,,,2025-03-27 02:49:28
1246,261,,,,,,,,,,,,,,,,,,,2025-03-27 02:49:28
1247,262,,,,,,,,,,,,,,,,,,,2025-03-27 02:49:28
1248,266,,,,,,,,,,,,,,,,,,,2025-03-27 02:49:28
1250,272,49.87989984732825,29.748540314136125,41.09601811320755,,49.87989984732825,29.748540314136125,41.09601811320755,,44.27446717557252,26.405441384020033,36.47770566037736,,44.27446717557252,26.405441384020033,36.47770566037736,,,,2025-03-27 02:49:28
1254,270,,93.453505,18.690701,,,93.453505,18.690701,,,85.60960390000001,17.12192078,,,85.60960390000001,17.12192078,,,,2025-03-27 02:49:28
1257,277,1841.4991639871382,183.09023017902814,154.5765829959514,1841.4991639871382,1841.4991639871382,41.29695990770118,19.18935299045066,1841.4991639871382,1950.475729903537,193.92517647058824,163.7241435897436,1950.475729903537,1950.475729903537,43.74083876550332,20.324943943709165,1950.475729903537,,,2025-03-27 02:49:28
1258,274,,37.15256452,15.480235216666665,,,37.15256452,15.480235216666665,,,40.019613240000005,16.67483885,,,40.019613240000005,16.67483885,,,,2025-03-27 02:49:28
1262,278,,5.3385243392,10.536561195789474,,,1.8051818099188457,3.7073085688888887,,,5.156928059733334,10.17814748631579,,,1.7437763953110912,3.5812000414814817,,,,2025-03-27 02:49:28
1265,281,,,249.74887701333333,,,,249.74887701333333,,,,230.01199744,,,,230.01199744,,,,2025-03-27 02:49:28
1266,282,47.55249914327917,41.27313066666667,160.9652096,,47.55249914327917,41.27313066666667,160.9652096,,49.06581837518464,42.586614153846156,166.0877952,,49.06581837518464,42.586614153846156,166.0877952,,,,2025-03-27 02:49:28
1267,283,593.475,452.1714285714286,703.3777777777777,593.475,231.60000000000002,133.74084507042252,246.63896103896104,231.60000000000002,638.69376,486.62381714285715,756.9703822222223,638.69376,249.2463453658537,143.93098816901409,265.431172987013,249.2463453658537,10128.64,10900.373504,2025-03-27 02:49:28
1279,295,,39.545522798552476,80.74689261083745,,,28.93489708737864,58.64622254025045,,,37.32400868516285,76.21084532019705,,,27.309446778464253,55.35170518783542,,,,2025-03-27 02:49:28
1283,299,,43.85130307467057,106.2072340425532,,,8.542624073017684,20.430040927694407,,,42.86155988286969,103.81009007092199,,,8.349813291500285,19.968925920873122,,,,2025-03-27 02:49:28
1285,305,465.3731968602826,321.870495548317,540.9538802919708,,388.0140397905759,257.55232528236314,540.9538802919708,,462.95570486656203,320.1984625407166,538.1437664233576,,385.99840837696337,256.2144083405734,538.1437664233576,,,,2025-03-27 02:49:28
1288,324,,,,,,,,,,,,,,,,,,,2025-03-27 02:49:28
1289,321,113.71586086956522,104.618592,90.97268869565218,,113.71586086956522,104.618592,90.97268869565218,,109.20465217391305,100.46828,87.36372173913044,,109.20465217391305,100.46828,87.36372173913044,,,,2025-03-27 02:49:28
1296,312,,,,,,,,,,,,,,,,,56713.027368421055,57129.76303157895,2025-03-27 02:49:28
1297,313,1199.7865290322582,581.1466,1430.5147076923076,,907.155668292683,432.48119069767444,1162.2932,,1311.7511019354838,635.37944,1564.0109292307693,,991.8118087804879,472.8405134883721,1270.75888,,,,2025-03-27 02:49:28
1298,314,275.8156,74.97899805825243,586.5445670886076,,275.8156,74.97899805825243,586.5445670886076,,272.91769523809523,74.19121812297735,580.3819341772152,,272.91769523809523,74.19121812297735,580.3819341772152,,,,2025-03-27 02:49:28
1299,315,207.666976,64.89593,129.79186,,157.32346666666666,49.444518095238095,94.39408,,234.459216,73.268505,146.53701,,177.62061818181817,55.82362285714286,106.5723709090909,,,,2025-03-27 02:49:28
1300,316,,,,,,,,,,,,,,,,,,,2025-03-27 02:49:28
1302,318,796.7894588235295,334.050512959381,700.9806806697108,796.7894588235295,700.6252137931034,275.55503023534106,597.0755927398444,700.6252137931034,794.0175723183391,332.88841160541585,698.542095585997,794.0175723183391,698.1878653144016,274.5964240925409,594.9984746758859,698.1878653144016,13816.329216,13768.264704,2025-03-27 02:49:28
1310,327,,,,,,,,,,,,,,,,,,,2025-03-27 02:49:28
1313,330,,79.32338338028168,28.301307638190952,,,79.32338338028168,28.301307638190952,,,104.55019901408451,37.30182979899497,,,104.55019901408451,37.30182979899497,,,,2025-03-27 02:49:28
1315,336,,,,,,,,,,,,,,,,,,,2025-03-27 02:49:28
1317,334,875.1458417777778,437.5729208888889,1312.7187626666666,875.1458417777778,875.1458417777778,437.5729208888889,1312.7187626666666,875.1458417777778,782.8410026666667,391.42050133333333,1174.261504,782.8410026666667,782.8410026666667,391.42050133333333,1174.261504,782.8410026666667,7876.312576,7045.569024,2025-03-27 02:49:28
1326,343,,,,,,,,,,,,,,,,,,,2025-03-27 02:49:28
1333,350,178.65431578947369,67.88864,242.45942857142856,,178.65431578947369,67.88864,242.45942857142856,,171.25943578947368,65.0785856,232.42352,,171.25943578947368,65.0785856,232.42352,,,,2025-03-27 02:49:28
1336,353,,,,,,,,,,,,,,,,,,,2025-03-27 02:49:28
1339,367,,,,,,,,,,,,,,,,,,,2025-03-27 02:49:28
1342,359,,,,,,,,,,,,,,,,,,,2025-03-27 02:49:28
1351,387,,,18.663695866666664,,,,18.663695866666664,,,,10.1327066,,,,10.1327066,,,,2025-03-27 02:49:28
1353,370,,,,,,,,,,,,,,,,,,,2025-03-27 02:49:28
1356,373,341.672485,45.55633133333333,34.1672485,,341.672485,45.55633133333333,34.1672485,,240.0797355,32.0106314,24.00797355,,240.0797355,32.0106314,24.00797355,,,,2025-03-27 02:49:28
1357,374,,,162.35399728,,,,162.35399728,,,,,,,,,,,,2025-03-27 02:49:28
1360,377,96.58948571428571,38.27130566037736,27.045056,,92.19905454545454,36.22105714285714,25.35474,,96.71078857142857,38.319369056603776,27.0790208,,92.31484363636363,36.26654571428571,25.386582,,,,2025-03-27 02:49:28
1361,378,,5.608658133333333,1.4021645333333332,,,5.608658133333333,1.4021645333333332,,,5.409918066666666,1.3524795166666665,,,5.409918066666666,1.3524795166666665,,,,2025-03-27 02:49:28
1368,385,,9.2673375,13.90100625,,,9.2673375,13.90100625,,,10.3882925,15.58243875,,,10.3882925,15.58243875,,,,2025-03-27 02:49:28
1371,388,,,,,,,,,,,,,,,,,,,2025-03-27 02:49:28
1373,390,,74.1076096049574,91.64073180076629,,,74.1076096049574,91.64073180076629,,,67.2050100697134,83.1050459770115,,,67.2050100697134,83.1050459770115,,,,2025-03-27 02:49:28
1374,391,,1119.66336,746.44224,,,1119.66336,746.44224,,,1027.486016,684.9906773333333,,,1027.486016,684.9906773333333,,,,2025-03-27 02:49:28
1378,395,,,,,,209.03665777777778,150.5063936,,,,,,,191.5815822222222,137.9387392,,,,2025-03-27 02:49:28
1379,396,,5965.883076923077,1292.608,5965.883076923077,,165.01378723404255,31.65570612244898,165.01378723404255,,5036.352,1091.2096,5036.352,,139.30335319148935,26.723500408163265,139.30335319148935,,,2025-03-27 02:49:28
1382,399,2480.192888888889,1555.5216724738675,1415.0070364500793,2976.2314666666666,2480.192888888889,1555.5216724738675,1415.0070364500793,2976.2314666666666,2618.485777777778,1642.2558885017422,1493.9063074484945,3142.1829333333335,2618.485777777778,1642.2558885017422,1493.9063074484945,3142.1829333333335,,,2025-03-27 02:49:28
1384,401,89.08520103890818,78.43584969226568,575.0700430523925,121.37466666666667,23.839137997971743,21.22950432578757,59.79542477735431,33.10218181818182,144.2791507884781,127.03184875824911,931.3625213603672,196.57399466666666,38.609000661900026,34.38253290181375,96.84249468264697,53.61108945454546,,,2025-03-27 02:49:28
1394,421,2869.596416,1434.798208,1434.798208,,2608.7240145454543,1304.3620072727272,1304.3620072727272,,3252.845056,1626.422528,1626.422528,,2957.1318690909093,1478.5659345454546,1478.5659345454546,,,,2025-03-27 02:49:28
1395,412,1932.761693430657,1720.335800757986,6393.280128772636,1932.761693430657,1932.761693430657,1720.335800757986,6393.280128772636,1932.761693430657,2411.4757761557175,2146.4353957769354,7976.7931106639835,2411.4757761557175,2411.4757761557175,2146.4353957769354,7976.7931106639835,2411.4757761557175,4539.228891428572,5663.523108571429,2025-03-27 02:49:28
1398,415,177.2151925233645,103.61762622950819,193.49005714285715,,177.2151925233645,103.61762622950819,193.49005714285715,,133.25288971962618,77.91289180327868,145.4904,,133.25288971962618,77.91289180327868,145.4904,,,,2025-03-27 02:49:28
1400,417,,,193.53524,,,,193.53524,,,,172.66804,,,,172.66804,,,,2025-03-27 02:49:28
1404,432,,2.6391140675,4.2225825079999995,,,0.7540325907142856,1.4075275026666667,,,2.40978986,3.8556637759999997,,,0.6885113885714286,1.2852212586666667,,,,2025-03-27 02:49:28
1406,431,64.8986752,51.91894016,86.53156693333334,72.10963911111111,43.26578346666667,35.08036497297297,56.43363060869565,48.07309274074074,58.8388736,47.07109888,78.45183146666666,65.37652622222222,39.22591573333333,31.80479654054054,51.16423791304348,43.58435081481481,,,2025-03-27 02:49:28
1408,425,,17.39685,5.493742105263158,,,17.39685,5.493742105263158,,,12.052586666666667,3.80608,,,12.052586666666667,3.80608,,,,2025-03-27 02:49:28
1410,427,,,,,,,,,,,,,,,,,,,2025-03-27 02:49:28
1414,436,,,,,,,,,,,,,,,,,,,2025-03-27 02:49:28
1418,444,,1086.40768,776.0054857142857,,,905.3397333333334,639.0633411764705,,,1078.893056,770.6378971428571,,,899.0775466666666,634.6429741176471,,51733.69904761905,51375.85980952381,2025-03-27 02:49:28
1421,439,590.1778292777134,219.42563366123358,336.0392346602155,590.1778292777134,590.1778292777134,219.42563366123358,336.0392346602155,590.1778292777134,597.9675241405947,222.3218094349106,340.47458104244555,597.9675241405947,597.9675241405947,222.3218094349106,340.47458104244555,597.9675241405947,,,2025-03-27 02:49:28
1423,441,,,,,,,,,,,,,,,,,,,2025-03-27 02:49:28
1425,443,37.918128571428575,37.918128571428575,,,37.918128571428575,37.918128571428575,,,36.05862571428572,36.05862571428572,,,36.05862571428572,36.05862571428572,,,,,2025-03-27 02:49:28
1426,447,,,,,,,,,,,,,,,,,,,2025-03-27 02:49:28
1427,445,,,,,,,,,,,,,,,,,,,2025-03-27 02:49:28
1429,453,,,,,,,,,,,,,,,,,,,2025-03-27 02:49:28
1432,450,,,,,,,,,,,,,,,,,,,2025-03-27 02:49:28
1433,460,,,,,,,,,,,,,,,,,,,2025-03-27 02:49:28
1439,458,,,,,,,,,,,,,,,,,,,2025-03-27 02:49:28
1441,471,,,,,,,,,,,,,,,,,,,2025-03-27 02:49:28
1449,469,,261.4718790625,188.0247220224719,,,261.4718790625,188.0247220224719,,,252.58100375,181.6312835955056,,,252.58100375,181.6312835955056,,,,2025-03-27 02:49:28
1450,470,,3963.6016666666665,19025.288,,,3963.6016666666665,19025.288,,,3781.2213333333334,18149.8624,,,3781.2213333333334,18149.8624,,,,2025-03-27 02:49:28
1453,474,,160.84602680965148,264.2976563876652,,,160.84602680965148,264.2976563876652,,,120.44587667560322,197.91326872246697,,,120.44587667560322,197.91326872246697,,,,2025-03-27 02:49:28
1457,478,,,4.8986905499999995,,,,4.8986905499999995,,,,5.18003255,,,,5.18003255,,,,2025-03-27 02:49:28
1463,486,,30.625924,12.2503696,,,30.625924,12.2503696,,,21.613528,8.6454112,,,21.613528,8.6454112,,,,2025-03-27 02:49:28
1464,487,2362.6251052480093,3305.6770886636687,5741.581131266029,2362.6251052480093,2350.7843512958807,3304.789837213984,5726.227525171492,2350.7843512958807,2323.622524033388,3251.1064592254515,5646.798220564234,2323.622524033388,2311.9772390816665,3250.2338546601354,5631.698074177421,2311.9772390816665,75771.20452923077,74520.36174769231,2025-03-27 02:49:28
1470,493,,90.06827442827444,527.4501826231323,,,90.06827442827444,527.4501826231323,,,77.70317142317143,455.03871610403985,,,77.70317142317143,455.03871610403985,,,,2025-03-27 02:49:28
1474,497,,6.2784460776218,24.766117915309447,,,6.2784460776218,24.766117915309447,,,6.267887902559868,24.72446986970684,,,6.267887902559868,24.72446986970684,,,,2025-03-27 02:49:28
1475,501,,10.302468,4.292695,,,10.302468,4.292695,,,10.967416,4.569756666666667,,,10.967416,4.569756666666667,,,,2025-03-27 02:49:28
1477,18,,109.5,19.90909090909091,,,54.75,10.428571428571429,,,140.525,25.55,,,70.2625,13.383333333333333,,973.3333333333334,1249.111111111111,2025-03-27 02:49:28
1478,46,,,,,,,,,,,,,,,,,,,2025-03-27 02:49:28
1479,65,,,,,,,,,,,,,,,,,,,2025-03-27 02:49:28
1480,93,,,,,,,,,,,,,,,,,,,2025-03-27 02:49:28
1482,117,,,,,,,,,,,,,,,,,,,2025-03-27 02:49:28
1485,186,,,,,,,,,,,,,,,,,,,2025-03-27 02:49:28
1486,198,,,,,,,,,,,,,,,,,,,2025-03-27 02:49:28
1487,205,,,,,,,,,,,,,,,,,,,2025-03-27 02:49:28
1488,242,,,,,,,,,,,,,,,,,,,2025-03-27 02:49:28
1489,246,,,,,,,,,,,,,,,,,,,2025-03-27 02:49:28
1490,257,,,,,,,,,,,,,,,,,,,2025-03-27 02:49:28
1492,319,,,,,,,,,,,,,,,,,,,2025-03-27 02:49:28
1493,465,,,,,,,,,,,,,,,,,,,2025-03-27 02:49:28
1494,473,,,,,,,,,,,,,,,,,,,2025-03-27 02:49:28
1496,499,,,,,,,,,,,,,,,,,,,2025-03-27 02:49:28
1499,3,32.08733793103448,16.379873260687344,85.70696842105264,32.08733793103448,32.08733793103448,16.379873260687344,85.70696842105264,32.08733793103448,29.552512315270935,15.085901089689857,78.93631578947368,29.552512315270935,29.552512315270935,15.085901089689857,78.93631578947368,29.552512315270935,,,2025-03-27 02:49:28
1500,4,,64.86280253699789,479.37665,,,64.86280253699789,479.37665,,,65.4939467230444,484.0412,,,65.4939467230444,484.0412,,,,2025-03-27 02:49:28
1503,999,,,,,,,,,,,,,,,,,,,2025-03-27 02:49:28
1504,1,,,,,,,,,,,,,,,,,,,2025-03-27 05:34:49+0000
1505,2,,,,,,,,,,,,,,,,,,,2025-03-27 05:34:49+0000
1506,5,,38.991026740799995,75.38265169888,,,28.26849438708,53.844751213485715,,,34.24420161830344,66.20545646205333,,,24.82704617327,47.28961175860952,,,,2025-03-27 05:34:49+0000
1507,6,140.02062143643784,115.54059239779546,112.14132979827637,,140.02062143643784,115.54059239779546,112.14132979827637,,136.3826883405269,112.53868495949786,109.22773999337889,,136.3826883405269,112.53868495949786,109.22773999337889,,,,2025-03-27 05:34:49+0000
1508,8,621.9141287976,44.422437771257144,38.86963304985,621.9141287976,518.2617739980001,34.5507849332,32.73232256829474,518.2617739980001,593.8020155938001,42.414429685271436,37.112625974612506,593.8020155938001,494.8350129948334,32.98900086632223,31.252737662831585,494.8350129948334,6219.141287976,5938.020155938001,2025-03-27 05:34:49+0000
1509,9,,31.275745879000002,13.031560782916667,,,31.275745879000002,13.031560782916667,,,40.139266838859996,16.724694516191665,,,40.139266838859996,16.724694516191665,,,,2025-03-27 05:34:49+0000
1510,11,,,,,,,,,,,,,,,,,,,2025-03-27 05:34:49+0000
1511,12,,,,,,,,,,,,,,,,,,,2025-03-27 05:34:49+0000
1512,13,,,22.80606504832,,,,10.860030975390476,,,,23.15662004832,,,,11.026961927771428,,,,2025-03-27 05:34:49+0000
1513,14,,51.379257167333336,308.275543004,,,51.379257167333336,308.275543004,,,35.49855711636667,212.99134269820001,,,35.49855711636667,212.99134269820001,,,,2025-03-27 05:34:49+0000
1514,19,,41.70454452335819,112.85835074961403,,,4.90034354806932,11.20230908616108,,,40.665385757635335,110.04624128272368,,,4.778240908867073,10.923179369813235,,,,2025-03-27 05:34:49+0000
1515,20,,,,,,,,,,,,,,,,,,,2025-03-27 05:34:49+0000
1516,21,,157.6198362118919,41.656670998857145,,,157.6198362118919,41.656670998857145,,,131.08459254091892,34.64378517152857,,,131.08459254091892,34.64378517152857,,,,2025-03-27 05:34:49+0000
1517,22,,,68.59340023017671,,,,50.95443766677886,,,,64.28715592542818,,,,47.75555473827668,,,,2025-03-27 05:34:49+0000
1518,23,,74.93188326567657,102.73466348190045,,,21.219028625700936,32.85725127279306,,,54.21676919706272,74.33339849190047,,,15.35297295954206,23.773778678306805,,,,2025-03-27 05:34:49+0000
1519,24,,88.3681621052973,23.354442842114285,,,88.3681621052973,23.354442842114285,,,83.65057482491892,22.107651918014284,,,83.65057482491892,22.107651918014284,,,,2025-03-27 05:34:49+0000
1520,25,,133.90802119037198,75.79169760320107,,,133.90802119037198,75.79169760320107,,,120.97810714191215,68.47338965656172,,,120.97810714191215,68.47338965656172,,,,2025-03-27 05:34:49+0000
1521,27,,,1550.9770326960002,,,,1550.9770326960002,,,,1633.6239671347503,,,,1633.6239671347503,,,,2025-03-27 05:34:49+0000
1522,28,86.95504084966421,89.97636006562712,90.74538878413675,86.95504084966421,86.95504084966421,89.97636006562712,90.74538878413675,86.95504084966421,110.36614306915644,114.20089888766103,115.17697494652992,110.36614306915644,110.36614306915644,114.20089888766103,115.17697494652992,110.36614306915644,,,2025-03-27 05:34:49+0000
1523,33,,32.43020948649724,38.36514978467974,,,17.895938771512196,23.385927956398408,,,28.988068882016574,34.293074951928105,,,15.996464840381098,20.90374688304781,,,,2025-03-27 05:34:49+0000
1524,34,333.19657086944,239.27940457410415,10879.888028389878,333.19657086944,333.19657086944,239.27940457410415,10879.888028389878,333.19657086944,384.18613771925754,275.8966877696643,12544.853476547185,384.18613771925754,384.18613771925754,275.8966877696643,12544.853476547185,384.18613771925754,,,2025-03-27 05:34:49+0000
1525,35,,,,,,,,,,,,,,,,,,,2025-03-27 05:34:50+0000
1526,37,,33.991266150674036,40.21189002138562,,,18.757375528268295,24.51163017239841,,,33.216558968353596,39.295406361254905,,,18.32986943070732,23.952976785944223,,,,2025-03-27 05:34:50+0000
1527,40,,,,,,,,,,,,,,,,,,,2025-03-27 05:34:50+0000
1528,42,,,,,,,,,,,,,,,,,,,2025-03-27 05:34:50+0000
1529,43,,,,,,,,,,,,,,,,,,,2025-03-27 05:34:50+0000
1530,44,,76.03070197106173,114.89714290402985,,,76.03070197106173,114.89714290402985,,,74.36881160069136,112.3857040980597,,,74.36881160069136,112.3857040980597,,,,2025-03-27 05:34:50+0000
1531,45,,,,,,,,,,,,,,,,,,,2025-03-27 05:34:50+0000
1532,47,,,6.909125481227605,,,,6.909125481227605,,,,6.629883649933643,,,,6.629883649933643,,,,2025-03-27 05:34:50+0000
1533,50,,,,,,,,,,,,,,,,,,,2025-03-27 05:34:50+0000
1534,51,,,,,,,,,,,,,,,,,,,2025-03-27 05:34:50+0000
1535,52,,127.04775882270694,13.13679116209808,,,127.04775882270694,13.13679116209808,,,124.30292101510067,12.852973789902846,,,124.30292101510067,12.852973789902846,,,,2025-03-27 05:34:50+0000
1536,53,,15.632665894033059,41.848508256150446,,,15.632665894033059,41.848508256150446,,,17.00333130859504,45.51776744115045,,,17.00333130859504,45.51776744115045,,,,2025-03-27 05:34:50+0000
1537,54,,,93.8912424580465,,,,93.8912424580465,,,,69.01338392450232,,,,69.01338392450232,,,,2025-03-27 05:34:50+0000
1538,56,,4.378296796265061,6.489261323035715,,,4.275278048117647,6.375414633157895,,,5.336103440325301,7.908867599053571,,,5.210548065258823,7.77011553591228,,,,2025-03-27 05:34:50+0000
1539,57,,,50.88261691621196,,,,50.88261691621196,,,,49.97492122033397,,,,49.97492122033397,,,,2025-03-27 05:34:50+0000
1540,59,,,114.8122838464586,,,,114.8122838464586,,,,117.0764988122449,,,,117.0764988122449,,,,2025-03-27 05:34:50+0000
1541,60,,,768.7605713066667,,,,461.256342784,,,,688.1476913573334,,,,412.88861481440006,,,,2025-03-27 05:34:50+0000
1542,61,,307.36852564082193,205.8523153374312,,,15.936010207230114,95.8884716742735,,,307.51943716726026,205.9533845248624,,,15.943834455404831,95.93555091115385,,,,2025-03-27 05:34:50+0000
1543,64,,110.04490989228792,66.63937722996693,,,110.04490989228792,66.63937722996693,,,89.01150851070052,53.90227952623079,,,89.01150851070052,53.90227952623079,,,,2025-03-27 05:34:50+0000
1544,66,,,75.33572967338723,,,,75.33572967338723,,,,69.45879006026955,,,,69.45879006026955,,,,2025-03-27 05:34:50+0000
1545,67,14.6927976928,10.947574751498038,22.333052493055998,14.6927976928,14.6927976928,10.947574751498038,22.333052493055998,14.6927976928,13.55391959037105,10.098998910472547,20.601957777364,13.55391959037105,13.55391959037105,10.098998910472547,20.601957777364,13.55391959037105,,,2025-03-27 05:34:50+0000
1546,70,,256.9015580254237,8.315562706624606,,,256.9015580254237,8.315562706624606,,,228.25574230245763,7.3883356444081745,,,228.25574230245763,7.3883356444081745,,,,2025-03-27 05:34:50+0000
1547,71,,81.42622550776001,33.92759396156667,,,81.42622550776001,33.92759396156667,,,81.0381709383,33.765904557625,,,81.0381709383,33.765904557625,,,,2025-03-27 05:34:50+0000
1548,73,,20.328854073387095,14.161673624157302,,,20.328854073387095,14.161673624157302,,,18.624853147524192,12.974616799398875,,,18.624853147524192,12.974616799398875,,,,2025-03-27 05:34:50+0000
1549,74,,,4.3724865372,,,,4.3724865372,,,,5.88005252136,,,,5.88005252136,,,,2025-03-27 05:34:50+0000
1550,75,,,,,,,,,,,,,,,,,,,2025-03-27 05:34:50+0000
1551,76,,15.5951753405,6.2380701362,,,10.396783560333335,3.898793835125,,,11.259297261950001,4.50371890478,,,7.506198174633334,2.8148243154875003,,,,2025-03-27 05:34:50+0000
1552,77,,,60.48174479033138,,,,60.48174479033138,,,,60.42878433495127,,,,60.42878433495127,,,,2025-03-27 05:34:50+0000
1553,79,,7.710799721264368,25.261741346234313,,,7.322687909945422,24.443547294534415,,,7.372869178339719,24.154629985941423,,,7.00176660599151,23.372293792064777,,,,2025-03-27 05:34:50+0000
1554,82,,54.57783503456,27.28891751728,,,54.57783503456,27.28891751728,,,52.447925954460004,26.223962977230002,,,52.447925954460004,26.223962977230002,,,,2025-03-27 05:34:50+0000
1555,84,,2.075032962959172,67.16687087775883,,,2.075032962959172,67.16687087775883,,,1.742404745461524,56.40000744292326,,,1.742404745461524,56.40000744292326,,,,2025-03-27 05:34:50+0000
1556,85,,91.14248918609272,102.9935705676333,,,91.14248918609272,102.9935705676333,,,89.51645026559603,101.15610095494856,,,89.51645026559603,101.15610095494856,,,,2025-03-27 05:34:50+0000
1557,87,,,34.63781722305,,,,19.793038413171427,,,,34.63781722305,,,,19.793038413171427,,,,2025-03-27 05:34:50+0000
1558,90,,,,,,,,,,,,,,,,,,,2025-03-27 05:34:50+0000
1559,91,,,,,,,,,,,,,,,,,,,2025-03-27 05:34:50+0000
1560,92,,,,,,,,,,,,,,,,,,,2025-03-27 05:34:50+0000
1561,94,,,,,,,,,,,,,,,,,,,2025-03-27 05:34:50+0000
1562,96,,63.5232021736,23.8212008151,,,63.5232021736,23.8212008151,,,59.624313104366664,22.359117414137497,,,59.624313104366664,22.359117414137497,,,,2025-03-27 05:34:50+0000
1563,99,,46.166457576666666,17.31242159125,,,46.166457576666666,17.31242159125,,,48.08932653673333,18.033497451275,,,48.08932653673333,18.033497451275,,,,2025-03-27 05:34:50+0000
1564,101,,662.5033552335484,263.30261554153844,,,133.07302815706262,52.34733393094307,,,640.2251049109677,254.44843913128204,,,128.59813122401727,50.587030379541204,,,,2025-03-27 05:34:51+0000
1565,104,,,,,,,,,,,,,,,,,,,2025-03-27 05:34:51+0000
1566,105,,55.88236190021935,52.57974576540338,,,29.132021302453225,28.847148217148742,,,55.800154480927226,52.50239675832083,,,29.08916577150208,28.804711757267114,,,,2025-03-27 05:34:51+0000
1567,106,,422.91539787492957,207.79926123958478,,,422.91539787492957,207.79926123958478,,,380.72832545239436,187.07066510117647,,,380.72832545239436,187.07066510117647,,,,2025-03-27 05:34:51+0000
1568,108,,10.779937950131393,13.895708577123049,,,10.779937950131393,13.895708577123049,,,11.071248448151318,14.271217768796282,,,11.071248448151318,14.271217768796282,,,,2025-03-27 05:34:51+0000
1569,110,,15.785828182800001,7.892914091400001,,,15.785828182800001,7.892914091400001,,,12.63919882732,6.31959941366,,,12.63919882732,6.31959941366,,,,2025-03-27 05:34:51+0000
1570,111,,,31.787996106263737,,,,31.787996106263737,,,,22.212459156923078,,,,22.212459156923078,,,,2025-03-27 05:34:51+0000
1571,112,,64.45358419378486,,,,64.45358419378486,,,,59.783630147131475,,,,59.783630147131475,,,,,2025-03-27 05:34:51+0000
1572,113,113.991547688832,70.62673338837175,532.6707835926729,,52.87177536587755,34.4802019627441,266.33539179633647,,109.32542099943399,67.73570074314374,510.86645326838317,,50.70752365465398,33.06879038095402,255.43322663419158,,,,2025-03-27 05:34:51+0000
1573,115,,5.590858111917578,45.53102941828767,,,3.4054970773924182,31.063225677897197,,,4.876779640740117,39.715691731780815,,,2.9705384184631143,27.09575230299065,,,,2025-03-27 05:34:51+0000
1574,118,,,,,,,,,,,,,,,,,,,2025-03-27 05:34:51+0000
1575,119,,208.21044794791297,838.9258633225975,,,94.89135729098788,272.5624112904641,,,208.21044794791297,838.9258633225975,,,94.89135729098788,272.5624112904641,,,,2025-03-27 05:34:51+0000
1576,120,,,17.558234551917526,,,,6.639956146339182,,,,17.307960869224228,,,,6.545310738069201,,,,2025-03-27 05:34:51+0000
1577,122,,,,,,,,,,,,,,,,,,,2025-03-27 05:34:51+0000
1578,123,,112.934658578,,,,112.934658578,,,,41.00743312299999,,,,41.00743312299999,,,,,2025-03-27 05:34:51+0000
1579,124,,51.97402916267884,133.38647328078125,,,44.63651916324183,125.08035589699632,,,47.11215572278538,120.90893089792968,,,40.46102785603921,113.37980333285714,,,,2025-03-27 05:34:51+0000
1580,126,,5.20072040018,12.68468390287805,5.20072040018,,5.20072040018,12.68468390287805,5.20072040018,,5.20072040018,12.68468390287805,5.20072040018,,5.20072040018,12.68468390287805,5.20072040018,,,2025-03-27 05:34:51+0000
1581,127,392.1397787648743,1251.4584297619754,15595.097355495383,392.1397787648743,392.1397787648743,51.508197566422766,75.42271786511904,392.1397787648743,388.69118954500965,1240.4527468812962,15457.949614982306,388.69118954500965,388.69118954500965,51.0552197649314,74.7594289415067,388.69118954500965,,,2025-03-27 05:34:51+0000
1582,130,,,35.39589837945946,,,,24.103955338159512,,,,34.54821849162162,,,,23.52670093601227,,,,2025-03-27 05:34:51+0000
1583,133,,739.18765428608,1231.9794238101333,,,739.18765428608,1231.9794238101333,,,702.6882771343201,1171.1471285572,,,702.6882771343201,1171.1471285572,,,,2025-03-27 05:34:51+0000
1584,134,26.89699732248421,22.219258657704348,113.56509980604444,,26.89699732248421,22.219258657704348,113.56509980604444,,24.393850119852633,20.15144140335652,102.9962560616,,24.393850119852633,20.15144140335652,102.9962560616,,,,2025-03-27 05:34:51+0000
1585,136,,,,,,,,,,,,,,,,,,,2025-03-27 05:34:51+0000
1586,138,,,11.355313832084507,,,,11.355313832084507,,,,11.254652210704226,,,,11.254652210704226,,,,2025-03-27 05:34:51+0000
1587,141,,743.387493888,331.2122497520792,,,743.387493888,66.7713317863473,,,638.0071241775556,284.2605998810891,,,638.0071241775556,57.306029117744515,,,,2025-03-27 05:34:51+0000
1588,142,,2.916546750989474,25.188358304,,,2.916546750989474,25.188358304,,,2.9560624176052634,25.529629970227276,,,2.9560624176052634,25.529629970227276,,,,2025-03-27 05:34:51+0000
